 Nome da IES, Sigla da IES, Categoria Administrativa, Área de Avaliação, Município do Curso, Sigla da UF, CPC (Faixa)
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,FACISA,Privada com fins lucrativos,ODONTOLOGIA,Itamaraju,BA,3
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,FACISA,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Itamaraju,BA,3
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,FACISA,Privada com fins lucrativos,TECNOLOGIA EM RADIOLOGIA,Itamaraju,BA,3
Faculdade Rebouças de Campina Grande,FRCG,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Campina Grande,PB,2
CENTRO UNIVERSITÁRIO DE GOIATUBA,UNICERRADO,Pública Municipal,ODONTOLOGIA,Goiatuba,GO,3
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada com fins lucrativos,BIOMEDICINA,Nova Iguaçu,RJ,3
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada com fins lucrativos,NUTRIÇÃO,Nova Iguaçu,RJ,4
UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,Pública Federal,ENGENHARIA ELÉTRICA,Mossoró,RN,4
FACULDADE METROPOLITANA DE ANÁPOLIS,FAMA,Privada com fins lucrativos,BIOMEDICINA,Anápolis,GO,2
FACULDADE METROPOLITANA DE ANÁPOLIS,FAMA,Privada com fins lucrativos,NUTRIÇÃO,Anápolis,GO,3
FACULDADE LUCIANO FEIJÃO,FLF,Privada sem fins lucrativos,ENFERMAGEM,Sobral,CE,4
Faculdade SOCIESC de Jaraguá do Sul,SOCIESC,Privada com fins lucrativos,NUTRIÇÃO,Jaraguá do Sul,SC,4
CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA,UNIVR,Privada com fins lucrativos,BIOMEDICINA,Registro,SP,2
Centro de Ensino Unificado do Piauí,CEUPI,Privada sem fins lucrativos,ENFERMAGEM,Teresina,PI,4
Centro Universitário do Rio São Francisco Unirios,UNIRIOS,Privada com fins lucrativos,ODONTOLOGIA,Paulo Afonso,BA,3
CENTRO UNIVERSITÁRIO ALFREDO NASSER,UNIFAN,Privada sem fins lucrativos,ODONTOLOGIA,Aparecida de Goiânia,GO,4
FACULDADE DE GUARANTÃ DO NORTE, UNIFAMA,Privada com fins lucrativos,ODONTOLOGIA,Guarantã do Norte,MT,3
FACULDADE DE GUARANTÃ DO NORTE, UNIFAMA,Privada com fins lucrativos,FISIOTERAPIA,Guarantã do Norte,MT,3
FACULDADE DE GUARANTÃ DO NORTE, UNIFAMA,Privada com fins lucrativos,AGRONOMIA,Guarantã do Norte,MT,2
FACULDADE ANHANGUERA DE PARAUAPEBAS,,Privada com fins lucrativos,ENGENHARIA MECÂNICA,Parauapebas,PA,2
Faculdade Multivix Cariacica,MULTIVIX CARIAC,Privada com fins lucrativos,FARMÁCIA,Cariacica,ES,4
Faculdade Multivix Cariacica,MULTIVIX CARIAC,Privada com fins lucrativos,NUTRIÇÃO,Cariacica,ES,4
Faculdade de Educação Superior de Tangará da Serra,FAEST,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tangará da Serra,MT,SC
Centro Universitário UNIFTC,,Privada com fins lucrativos,ODONTOLOGIA,Salvador,BA,3
Faculdade de Ciências e Tecnologia de Janaúba,FACITEC,Privada sem fins lucrativos,ODONTOLOGIA,Janaúba,MG,2
FACULDADE FRASSINETTI DO RECIFE,FAFIRE,Comunitária/Confessional,NUTRIÇÃO,Recife,PE,4
CENTRO UNIVERSITÁRIO DE BRASÍLIA,UNICEUB,Privada sem fins lucrativos,FISIOTERAPIA,Brasília,DF,4
Faculdade de Ciências da Saúde IGESP,,Privada com fins lucrativos,ENFERMAGEM,São Paulo,SP,3
CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ,UNIDAVI,Comunitária/Confessional,MEDICINA,Rio do Sul,SC,SC
Centro Universitário CEUNI - FAMETRO,FAMETRO,Privada com fins lucrativos,MEDICINA,Manaus,AM,3
Faculdade Santa Teresa,,Privada com fins lucrativos,ARQUITETURA E URBANISMO,Manaus,AM,3
Centro Universitário Fanor Wyden,UniFanor Wyden,Privada com fins lucrativos,BIOMEDICINA,Fortaleza,CE,3
Centro Universitário Fanor Wyden,UniFanor Wyden,Privada com fins lucrativos,ENGENHARIA QUÍMICA,Fortaleza,CE,SC
FACULDADE CIDADE DE PATOS DE MINAS,FPM,Privada sem fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Patos de Minas,MG,3
UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Privada com fins lucrativos,NUTRIÇÃO,Rio de Janeiro,RJ,4
CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,UNIFUCAMP,Privada sem fins lucrativos,MEDICINA VETERINÁRIA,Monte Carmelo,MG,4
FACULDADE SANTO ANTÔNIO,FSA,Privada com fins lucrativos,ODONTOLOGIA,Caçapava,SP,3
Centro Universitário FG,UNIFG,Privada com fins lucrativos,ODONTOLOGIA,Guanambi,BA,3
UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Privada com fins lucrativos,BIOMEDICINA,Rio de Janeiro,RJ,4
UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Privada com fins lucrativos,ENGENHARIA MECÂNICA,Rio de Janeiro,RJ,3
UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Pública Federal,ENGENHARIA DE PRODUÇÃO,Feira de Santana,BA,4
CENTRO UNIVERSITÁRIO FAI,,Privada com fins lucrativos,ODONTOLOGIA,Itapiranga,SC,3
FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO,FACESF,Privada com fins lucrativos,ENFERMAGEM,Belém do São Francisco,PE,1
FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO,FACESF,Privada com fins lucrativos,FISIOTERAPIA,Belém do São Francisco,PE,2
FACULDADE UNIMED,,Privada sem fins lucrativos,TECNOLOGIA EM GESTÃO HOSPITALAR,Belo Horizonte,MG,3
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE JUAZEIRO DO NORTE,UNINASSAU,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Juazeiro do Norte,CE,3
UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada com fins lucrativos,ENFERMAGEM,Duque de Caxias,RJ,3
FACULDADE ESAMC UBERLÂNDIA,ESAMC,Privada com fins lucrativos,ARQUITETURA E URBANISMO,Uberlândia,MG,4
CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,IESB,Privada com fins lucrativos,ODONTOLOGIA,Brasília,DF,3
Faculdade de Matupá, UNIFAMA,Privada com fins lucrativos,AGRONOMIA,Matupá,MT,2
FACULDADE METROPOLITANA,UNNESA,Privada com fins lucrativos,ENGENHARIA MECÂNICA,Porto Velho,RO,3
UNIVERSIDADE PROFESSOR EDSON ANTÔNIO VELANO,UNIFENAS,Privada sem fins lucrativos,ODONTOLOGIA,Divinópolis,MG,3
UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada com fins lucrativos,NUTRIÇÃO,Duque de Caxias,RJ,3
UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada com fins lucrativos,NUTRIÇÃO,Petrópolis,RJ,3
CENTRO UNIVERSITÁRIO ATENEU,,Privada com fins lucrativos,ODONTOLOGIA,Fortaleza,CE,4
FACULDADES INTEGRADAS DE TRÊS LAGOAS,AEMS,Privada sem fins lucrativos,ODONTOLOGIA,Três Lagoas,MS,4
UNIVERSIDADE FEEVALE,FEEVALE,Comunitária/Confessional,ODONTOLOGIA,Novo Hamburgo,RS,4
UNIÃO DAS FACULDADES DOS GRANDES LAGOS,UNILAGO,Privada sem fins lucrativos,ODONTOLOGIA,São José do Rio Preto,SP,4
FACULDADE DE CIÊNCIAS DA SAÚDE DO GRUPO HOSPITALAR CONCEIÇÃO,FACS - GHC,Pública Federal,TECNOLOGIA EM GESTÃO HOSPITALAR,Porto Alegre,RS,4
Faculdade Multivix São Mateus,MULTIVIX SÃO MATEUS,Privada com fins lucrativos,BIOMEDICINA,São Mateus,ES,SC
Faculdade Multivix São Mateus,MULTIVIX SÃO MATEUS,Privada com fins lucrativos,ENFERMAGEM,São Mateus,ES,4
Faculdade Multivix São Mateus,MULTIVIX SÃO MATEUS,Privada com fins lucrativos,NUTRIÇÃO,São Mateus,ES,4
UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada com fins lucrativos,NUTRIÇÃO,Macaé,RJ,2
Faculdade AGES de Jacobina,Faculdade AGES,Privada com fins lucrativos,FISIOTERAPIA,Jacobina,BA,4
Faculdade AGES de Jacobina,Faculdade AGES,Privada com fins lucrativos,ENFERMAGEM,Jacobina,BA,3
Faculdade AGES de Jacobina,Faculdade AGES,Privada com fins lucrativos,FARMÁCIA,Jacobina,BA,3
Faculdade AGES de Jacobina,Faculdade AGES,Privada com fins lucrativos,NUTRIÇÃO,Jacobina,BA,4
CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Privada sem fins lucrativos,TECNOLOGIA EM GESTÃO HOSPITALAR,Cascavel,PR,3
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DO RIO DE JANEIRO,UNINASSAU,Privada com fins lucrativos,ODONTOLOGIA,Rio de Janeiro,RJ,3
Faculdades Sulamérica Bahia,,Privada com fins lucrativos,ODONTOLOGIA,Luís Eduardo Magalhães,BA,2
Faculdades Sulamérica Bahia,,Privada com fins lucrativos,ENFERMAGEM,Luís Eduardo Magalhães,BA,2
Faculdades Sulamérica Bahia,,Privada com fins lucrativos,FISIOTERAPIA,Luís Eduardo Magalhães,BA,2
FACULDADES INTEGRADAS MARIA IMACULADA,FIMI,Privada sem fins lucrativos,ENGENHARIA MECÂNICA,Mogi Guaçu,SP,3
FACULDADE SUDAMÉRICA,SUDAMÉRICA,Privada sem fins lucrativos,MEDICINA VETERINÁRIA,Cataguases,MG,3
Faculdade do Complexo Educacional Santo André,FACESA,Privada com fins lucrativos,ENFERMAGEM,Açu,RN,3
Faculdades Aggeu Magalhães,FAMA,Privada com fins lucrativos,NUTRIÇÃO,Serra Talhada,PE,2
Favenorte de Porteirinha,FAVEPORT,Privada com fins lucrativos,FISIOTERAPIA,Porteirinha,MG,3
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,FACISA,Privada com fins lucrativos,FARMÁCIA,Itamaraju,BA,4
FACULDADE GENNARI E PEARTREE,FGP,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Pederneiras,SP,4
FACULDADE GENNARI E PEARTREE,FGP,Privada com fins lucrativos,ENGENHARIA DE PRODUÇÃO,Pederneiras,SP,3
FACULDADE RAIMUNDO MARINHO DE PENEDO,,Privada sem fins lucrativos,ENFERMAGEM,Penedo,AL,2
Faculdade Multivix Nova Venécia,MULTIVIX NOVA VENÉCI,Privada com fins lucrativos,BIOMEDICINA,Nova Venécia,ES,4
Faculdade Multivix Nova Venécia,MULTIVIX NOVA VENÉCI,Privada com fins lucrativos,NUTRIÇÃO,Nova Venécia,ES,4
Faculdade Multivix Nova Venécia,MULTIVIX NOVA VENÉCI,Privada com fins lucrativos,FISIOTERAPIA,Nova Venécia,ES,5
FACULDADE SANTO ANTONIO,FSA,Privada com fins lucrativos,FARMÁCIA,Alagoinhas,BA,2
Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Campinas,SP,4
FACULDADE SANTÍSSIMO SACRAMENTO,FSSS,Privada sem fins lucrativos,ENFERMAGEM,Alagoinhas,BA,4
CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,UNASP,Comunitária/Confessional,FARMÁCIA,Engenheiro Coelho,SP,4
"Faculdade Uberlandense de Núcleos Integrados de Ensino, Serviço Social e Aprendizagem",FAESSA,Privada sem fins lucrativos,ARQUITETURA E URBANISMO,Uberlândia,MG,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",IFTO,Pública Federal,ENGENHARIA CIVIL,Gurupi,TO,3
Faculdade Una de Pouso Alegre,Una PousoAlegre,Privada com fins lucrativos,BIOMEDICINA,Pouso Alegre,MG,3
FACUDADE IEDUCARE - FIED,FIED,Privada sem fins lucrativos,ARQUITETURA E URBANISMO,Tianguá,CE,4
FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG,FEAMIG,Privada com fins lucrativos,ENGENHARIA CIVIL,Belo Horizonte,MG,3
Faculdade Una de Pouso Alegre,Una PousoAlegre,Privada com fins lucrativos,FISIOTERAPIA,Pouso Alegre,MG,3
Faculdade Una de Pouso Alegre,Una PousoAlegre,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Pouso Alegre,MG,3
CENTRO UNIVERSITÁRIO DE CARATINGA,UNEC,Privada sem fins lucrativos,ODONTOLOGIA,Caratinga,MG,3
Faculdade AGES de Senhor do Bonfim,Faculdade AGES,Privada com fins lucrativos,ENFERMAGEM,Senhor do Bonfim,BA,3
Faculdade AGES de Senhor do Bonfim,Faculdade AGES,Privada com fins lucrativos,NUTRIÇÃO,Senhor do Bonfim,BA,3
FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG,FEAMIG,Privada com fins lucrativos,ENGENHARIA DE PRODUÇÃO,Belo Horizonte,MG,3
Unama Faculdade da Amazônia de Boa Vista,UNAMA,Privada com fins lucrativos,BIOMEDICINA,Boa Vista,RR,2
Instituto Serra Dourada,,Privada com fins lucrativos,ODONTOLOGIA,Altamira,PA,3
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada com fins lucrativos,FARMÁCIA,Nova Iguaçu,RJ,4
FACULDADE SANTA CASA DE BELO HORIZONTE,FSCBH,Privada sem fins lucrativos,TECNOLOGIA EM GESTÃO HOSPITALAR,Belo Horizonte,MG,2
Faculdade Unyleya,,Privada com fins lucrativos,TECNOLOGIA EM SEGURANÇA NO TRABALHO,Rio de Janeiro,RJ,4
FACULDADE DO SUL DA BAHIA,FASB,Privada sem fins lucrativos,ARQUITETURA E URBANISMO,Teixeira de Freitas,BA,2
Unama Faculdade da Amazônia de Boa Vista,UNAMA,Privada com fins lucrativos,ENFERMAGEM,Boa Vista,RR,2
Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,Fatec - Itapetininga,Pública Estadual,TECNOLOGIA EM GESTÃO AMBIENTAL,Itapetininga,SP,3
FACULDADE CNEC SANTO ÂNGELO,,Comunitária/Confessional,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Santo Ângelo,RS,3
Centro Universitário Multivix Vitória,,Privada com fins lucrativos,FISIOTERAPIA,Vitória,ES,5
FACULDADE DE EDUCAÇÃO DE JARU,UNICENTRO,Privada sem fins lucrativos,FARMÁCIA,Jaru,RO,3
Universidade Universus Veritas Guarulhos,Univeritas UNG,Privada sem fins lucrativos,ODONTOLOGIA,Itaquaquecetuba,SP,3
CENTRO UNIVERSITÁRIO DE PATO BRANCO,UNIDEP,Privada com fins lucrativos,MEDICINA,Pato Branco,PR,4
FACULDADE SÃO LEOPOLDO MANDIC DE ARARAS,SLMANDIC-ARARAS,Privada com fins lucrativos,MEDICINA,Araras,SP,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,MEDICINA,São Bernardo do Campo,SP,3
FACULDADE DE EDUCAÇÃO DE JARU,UNICENTRO,Privada sem fins lucrativos,ENFERMAGEM,Jaru,RO,4
"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná",UniEnsino,Privada sem fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Curitiba,PR,4
CENTRO UNIVERSITÁRIO UNIFATECIE,UNIFATECIE,Privada com fins lucrativos,ARQUITETURA E URBANISMO,Paranavaí,PR,3
FACULDADE DO BELO JARDIM,FBJ,Especial,ENGENHARIA DE PRODUÇÃO,Belo Jardim,PE,SC
FACULDADES INTEGRADAS DE PATOS,FIP,Privada com fins lucrativos,ODONTOLOGIA,Campina Grande,PB,3
UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,UFOPA,Pública Federal,AGRONOMIA,Juruti,PA,4
Faculdade Multivix Serra,MULTIVIX SERRA,Privada com fins lucrativos,NUTRIÇÃO,Serra,ES,5
Faculdade Multivix Serra,MULTIVIX SERRA,Privada com fins lucrativos,BIOMEDICINA,Serra,ES,4
FACULDADE LIONS,FAC-LIONS,Privada sem fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Goiânia,GO,3
Faculdade Católica Paulista,FACAP,Privada sem fins lucrativos,TECNOLOGIA EM AGRONEGÓCIOS,Marília,SP,3
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE FORTALEZA,UNINASSAU FORTALEZA,Privada com fins lucrativos,FISIOTERAPIA,Fortaleza,CE,3
FACULDADES INTEGRADAS DO CEARÁ - UniFIC,FACULDADE UniFIC,Privada com fins lucrativos,FARMÁCIA,Iguatu,CE,3
Faculdade Multivix Vila Velha,MULTIVIX VILA V,Privada com fins lucrativos,BIOMEDICINA,Vila Velha,ES,5
Faculdade Mais de Ituiutaba,FacMais,Privada sem fins lucrativos,ODONTOLOGIA,Ituiutaba,MG,3
Faculdade Mais de Ituiutaba,FacMais,Privada sem fins lucrativos,ENGENHARIA CIVIL,Ituiutaba,MG,3
FACULDADE DINÂMICA DO VALE DO PIRANGA,FADIP,Privada com fins lucrativos,NUTRIÇÃO,Ponte Nova,MG,4
Faculdade IPESSP,IPESSP,Privada com fins lucrativos,TECNOLOGIA EM GESTÃO HOSPITALAR,São Paulo,SP,4
FACULDADE BRASILEIRA DO RECÔNCAVO,FBBR,Privada com fins lucrativos,FISIOTERAPIA,Cruz das Almas,BA,4
FACULDADE DE EDUCAÇÃO DE JARU,UNICENTRO,Privada sem fins lucrativos,ODONTOLOGIA,Jaru,RO,4
Faculdades Integradas Aparício Carvalho Vilhena,FIMCAVILHENA,Privada com fins lucrativos,ODONTOLOGIA,Vilhena,RO,3
Faculdades Integradas Aparício Carvalho Vilhena,FIMCAVILHENA,Privada com fins lucrativos,ENGENHARIA MECÂNICA,Vilhena,RO,3
Centro Universitário Maurício de Nassau de Natal,UNINASSAU,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Natal,RN,3
UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,UFOPA,Pública Federal,ENGENHARIA CIVIL,Itaituba,PA,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,MEDICINA,Osasco,SP,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,MEDICINA,Guarulhos,SP,3
UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Comunitária/Confessional,MEDICINA,São Leopoldo,RS,3
CENTRO UNIVERSITÁRIO UNA,UNA,Privada com fins lucrativos,FISIOTERAPIA,Belo Horizonte,MG,3
CENTRO UNIVERSITÁRIO UNA,UNA,Privada com fins lucrativos,NUTRIÇÃO,Belo Horizonte,MG,4
CENTRO UNIVERSITÁRIO UNA,UNA,Privada com fins lucrativos,BIOMEDICINA,Belo Horizonte,MG,3
CENTRO UNIVERSITÁRIO SOCIESC,,Privada com fins lucrativos,FISIOTERAPIA,Joinville,SC,3
Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul,Católica em Jaraguá,Comunitária/Confessional,ENGENHARIA ELÉTRICA,Jaraguá do Sul,SC,3
Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul,Católica em Jaraguá,Comunitária/Confessional,ENGENHARIA DE PRODUÇÃO,Jaraguá do Sul,SC,3
UNIVERSIDADE POTIGUAR,UNP,Privada com fins lucrativos,FISIOTERAPIA,Natal,RN,3
CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,FSG,Privada com fins lucrativos,ENGENHARIA DE PRODUÇÃO,Caxias do Sul,RS,3
UNIVERSIDADE PAULISTA,UNIP,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Brasília,DF,SC
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DO RIO DE JANEIRO,UNINASSAU,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Rio de Janeiro,RJ,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,ARQUITETURA E URBANISMO,São Paulo,SP,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,Pública Federal,ENGENHARIA DE ALIMENTOS,Castanhal,PA,2
UNIVERSIDADE POTIGUAR,UNP,Privada com fins lucrativos,NUTRIÇÃO,Natal,RN,4
UNIVERSIDADE PAULISTA,UNIP,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Manaus,AM,SC
UNIVERSIDADE PAULISTA,UNIP,Privada com fins lucrativos,BIOMEDICINA,São Paulo,SP,3
INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,Pública Federal,ARQUITETURA E URBANISMO,Vilhena,RO,3
CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO,UNILEÃO,Privada com fins lucrativos,MEDICINA VETERINÁRIA,Juazeiro do Norte,CE,5
CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,ESTÁCIO BRASÍLIA,Privada com fins lucrativos,NUTRIÇÃO,Brasília,DF,3
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada com fins lucrativos,ENGENHARIA DE PRODUÇÃO,Duque de Caxias,RJ,3
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada com fins lucrativos,TECNOLOGIA EM GESTÃO AMBIENTAL,Duque de Caxias,RJ,3
UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,BIOMEDICINA,João Pessoa,PB,5
Universidade Universus Veritas Guarulhos,Univeritas UNG,Privada sem fins lucrativos,NUTRIÇÃO,Guarulhos,SP,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,Pública Federal,AGRONOMIA,Bento Gonçalves,RS,4
UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Privada com fins lucrativos,FARMÁCIA,São Paulo,SP,4
UNIVERSIDADE DO CONTESTADO,UNC,Especial,MEDICINA,Mafra,SC,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,ENGENHARIA DE PRODUÇÃO,São Paulo,SP,4
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,ENGENHARIA DE PRODUÇÃO,São Paulo,SP,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,ENGENHARIA DE PRODUÇÃO,São Paulo,SP,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,ENGENHARIA DE PRODUÇÃO,São Paulo,SP,3
UNIVERSIDADE ANHEMBI MORUMBI,UAM,Privada com fins lucrativos,MEDICINA,Piracicaba,SP,3
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,MEDICINA,Bauru,SP,4
UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,MEDICINA,Mauá,SP,3
CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Privada com fins lucrativos,MEDICINA,Campo Mourão,PR,4
UNIVERSIDADE PARANAENSE,UNIPAR,Privada com fins lucrativos,MEDICINA,Umuarama,PR,3
UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada com fins lucrativos,MEDICINA,Angra dos Reis,RJ,3
CLARETIANO - CENTRO UNIVERSITÁRIO,,Comunitária/Confessional,MEDICINA,Rio Claro,SP,3
CENTRO UNIVERSITÁRIO CAMPO REAL,,Privada com fins lucrativos,MEDICINA,Guarapuava,PR,4
UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Comunitária/Confessional,MEDICINA,Erechim,RS,3
CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Privada sem fins lucrativos,MEDICINA,Araçatuba,SP,5
UNIVERSIDADE FEEVALE,FEEVALE,Comunitária/Confessional,MEDICINA,Novo Hamburgo,RS,3
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Comunitária/Confessional,MEDICINA,Contagem,MG,3
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Comunitária/Confessional,MEDICINA,Poços de Caldas,MG,3
CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Privada com fins lucrativos,ENGENHARIA MECÂNICA,Porto Alegre,RS,3
Faculdade Estácio de Alagoinhas,,Privada com fins lucrativos,MEDICINA,Alagoinhas,BA,3
Faculdade AGES de Medicina,Faculdade AGES,Privada com fins lucrativos,MEDICINA,Jacobina,BA,3
FACULDADE SANTO AGOSTINHO DE ITABUNA,FASAI,Privada com fins lucrativos,MEDICINA,Itabuna,BA,3
FACULDADE ATENAS SETE LAGOAS,,Privada com fins lucrativos,MEDICINA,Sete Lagoas,MG,4
Faculdade Estácio de Juazeiro,EstácioJuazeiro,Privada com fins lucrativos,MEDICINA,Juazeiro,BA,4
Faculdade Pitágoras de Medicina de Eunápolis,,Privada com fins lucrativos,MEDICINA,Eunápolis,BA,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,Pública Federal,ZOOTECNIA,Guarantã do Norte,MT,3
Fundação Universidade Virtual do Estado de São Paulo,UNIVESP,Pública Estadual,ENGENHARIA DE COMPUTAÇÃO I,São Paulo,SP,3
Fundação Universidade Virtual do Estado de São Paulo,UNIVESP,Pública Estadual,ENGENHARIA DE PRODUÇÃO,São Paulo,SP,3
UNIVERSIDADE PAULISTA,UNIP,Privada com fins lucrativos,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Araraquara,SP,SC
INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,Pública Federal,ZOOTECNIA,Colorado do Oeste,RO,4
CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Anhanguera SP,Privada com fins lucrativos,NUTRIÇÃO,São Paulo,SP,4
CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Privada com fins lucrativos,ENGENHARIA ELÉTRICA,Indaial,SC,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,Pública Federal,TECNOLOGIA EM GESTÃO AMBIENTAL,Marabá,PA,3
CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,FSG,Privada com fins lucrativos,FARMÁCIA,Caxias do Sul,RS,4
Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande,,Privada com fins lucrativos,TECNOLOGIA EM RADIOLOGIA,Campo Grande,MS,SC
